t,x,y,z
1782661576.334,2.70706,0.24087,0.18139
1782661576.368,2.70643,0.24005,0.18079
1782661576.401,2.70617,0.23930,0.18142
1782661576.434,2.70613,0.23995,0.18052
1782661576.468,2.70710,0.24113,0.18084
1782661576.501,2.70768,0.24184,0.18011
1782661576.534,2.70705,0.24154,0.17991
1782661576.568,2.70702,0.24232,0.17933
1782661576.601,2.70719,0.24286,0.17932
1782661576.635,2.70660,0.24190,0.18034
1782661576.668,2.70630,0.24259,0.18011
1782661576.701,2.70594,0.24110,0.18001
1782661576.735,2.70638,0.24182,0.17996
1782661576.768,2.70538,0.24080,0.18046
1782661576.801,2.70476,0.24018,0.18050
1782661576.835,2.70508,0.24063,0.18023
1782661576.868,2.70580,0.24175,0.17982
1782661576.901,2.70551,0.24121,0.17993
1782661576.935,2.70522,0.24069,0.17998
1782661577.001,2.70475,0.23963,0.18054
1782661577.068,2.70540,0.23993,0.18030
1782661577.102,2.70513,0.23929,0.18031
1782661577.135,2.70495,0.23872,0.18015
1782661577.168,2.70463,0.23847,0.17985
1782661577.202,2.70447,0.23821,0.17931
1782661577.235,2.70520,0.23936,0.17879
1782661577.268,2.70539,0.23913,0.17857
1782661577.302,2.70615,0.23983,0.17827
1782661577.335,2.70572,0.23945,0.17815
1782661577.402,2.70471,0.23890,0.17789
1782661577.435,2.70490,0.23864,0.17779
1782661577.502,2.70542,0.23998,0.17717
1782661577.535,2.70570,0.24094,0.17692
1782661577.602,2.70216,0.23722,0.17748
1782661577.635,2.70472,0.24034,0.17722
1782661577.702,2.70331,0.23784,0.17762
1782661577.769,2.70435,0.23993,0.17742
1782661577.802,2.70365,0.23924,0.17748
1782661577.835,2.70275,0.23861,0.17723
1782661577.869,2.70275,0.23861,0.17723
1782661577.902,2.70275,0.23861,0.17723
1782661577.935,2.70275,0.23861,0.17723
1782661577.969,2.70275,0.23861,0.17723
1782661578.002,2.70275,0.23861,0.17723
1782661578.035,2.70275,0.23861,0.17723
1782661578.069,2.70275,0.23861,0.17723
1782661578.136,2.70275,0.23861,0.17723
1782661578.169,2.70275,0.23861,0.17723
1782661578.202,2.70275,0.23861,0.17723
1782661578.236,2.70275,0.23861,0.17723
1782661578.269,2.70275,0.23861,0.17723
1782661578.302,2.70275,0.23861,0.17723
1782661578.336,2.70275,0.23861,0.17723
1782661578.369,2.70275,0.23861,0.17723
1782661578.402,2.70275,0.23861,0.17723
1782661578.436,2.70275,0.23861,0.17723
1782661578.469,2.70275,0.23861,0.17723
1782661578.502,2.70275,0.23861,0.17723
1782661578.536,2.70275,0.23861,0.17723
1782661578.569,2.70275,0.23861,0.17723
1782661578.603,2.70275,0.23861,0.17723
1782661578.636,2.70275,0.23861,0.17723
1782661578.669,2.70275,0.23861,0.17723
1782661578.703,2.70275,0.23861,0.17723
1782661578.736,2.70275,0.23861,0.17723
1782661578.769,2.70275,0.23861,0.17723
1782661578.803,2.70275,0.23861,0.17723
1782661578.836,2.70275,0.23861,0.17723
1782661578.869,2.70275,0.23861,0.17723
1782661578.903,2.70275,0.23861,0.17723
1782661578.936,2.70275,0.23861,0.17723
1782661578.969,2.70275,0.23861,0.17723
1782661579.036,2.70275,0.23861,0.17723
1782661579.070,2.70275,0.23861,0.17723
1782661579.103,2.70275,0.23861,0.17723
1782661579.136,2.70275,0.23861,0.17723
1782661579.170,2.70275,0.23861,0.17723
1782661579.203,2.70275,0.23861,0.17723
1782661579.236,2.70275,0.23861,0.17723
1782661579.270,2.70275,0.23861,0.17723
1782661579.303,2.70275,0.23861,0.17723
1782661579.370,2.70275,0.23861,0.17723
1782661579.404,2.70275,0.23861,0.17723
1782661579.437,2.70275,0.23861,0.17723
1782661579.470,2.70275,0.23861,0.17723
1782661579.504,2.70275,0.23861,0.17723
1782661579.537,2.70275,0.23861,0.17723
1782661579.571,2.70275,0.23861,0.17723
1782661579.638,2.70275,0.23861,0.17723
1782661579.671,2.70275,0.23861,0.17723
1782661579.704,2.70275,0.23861,0.17723
1782661579.738,2.70275,0.23861,0.17723
1782661579.771,2.70275,0.23861,0.17723
1782661579.838,2.70275,0.23861,0.17723
1782661579.872,2.70275,0.23861,0.17723
1782661579.939,2.70275,0.23861,0.17723
1782661580.005,2.70275,0.23861,0.17723
1782661580.039,2.70275,0.23861,0.17723
1782661580.072,2.70275,0.23861,0.17723
1782661580.106,2.70275,0.23861,0.17723
1782661580.206,2.70275,0.23861,0.17723
1782661580.240,2.70275,0.23861,0.17723
1782661580.273,2.70275,0.23861,0.17723
1782661580.306,2.70275,0.23861,0.17723
1782661580.340,2.70275,0.23861,0.17723
1782661580.373,2.70275,0.23861,0.17723
1782661580.406,2.70275,0.23861,0.17723
1782661580.440,2.70275,0.23861,0.17723
1782661580.473,2.70275,0.23861,0.17723
1782661580.573,2.70275,0.23861,0.17723
1782661580.606,2.70275,0.23861,0.17723
1782661580.640,2.70275,0.23861,0.17723
1782661580.673,2.70275,0.23861,0.17723
1782661580.706,2.70275,0.23861,0.17723
1782661580.740,2.70275,0.23861,0.17723
1782661580.773,2.70275,0.23861,0.17723
1782661580.806,2.70275,0.23861,0.17723
1782661580.840,2.70275,0.23861,0.17723
1782661580.873,2.70275,0.23861,0.17723
1782661580.906,2.70275,0.23861,0.17723
1782661580.940,2.70275,0.23861,0.17723
1782661580.973,2.70275,0.23861,0.17723
1782661581.007,2.70275,0.23861,0.17723
1782661581.040,2.70275,0.23861,0.17723
1782661581.073,2.70275,0.23861,0.17723
1782661581.107,2.70275,0.23861,0.17723
1782661581.140,2.70275,0.23861,0.17723
1782661581.173,2.70275,0.23861,0.17723
1782661581.207,2.70275,0.23861,0.17723
1782661581.240,2.70275,0.23861,0.17723
1782661581.273,2.70275,0.23861,0.17723
1782661581.340,2.70275,0.23861,0.17723
1782661581.373,2.70275,0.23861,0.17723
1782661581.407,2.70275,0.23861,0.17723
1782661581.440,2.70275,0.23861,0.17723
1782661581.473,2.70275,0.23861,0.17723
1782661581.507,2.70275,0.23861,0.17723
1782661581.540,2.70275,0.23861,0.17723
1782661581.573,2.70275,0.23861,0.17723
1782661581.607,2.70275,0.23861,0.17723
1782661581.640,2.70275,0.23861,0.17723
1782661581.707,2.70275,0.23861,0.17723
1782661581.740,2.70275,0.23861,0.17723
1782661581.774,2.70275,0.23861,0.17723
1782661581.807,2.70275,0.23861,0.17723
1782661581.840,2.70275,0.23861,0.17723
1782661581.874,2.70275,0.23861,0.17723
1782661581.907,2.70275,0.23861,0.17723
1782661581.940,2.70275,0.23861,0.17723
1782661581.974,2.70275,0.23861,0.17723
1782661582.007,2.70275,0.23861,0.17723
1782661582.040,2.70275,0.23861,0.17723
1782661582.074,2.70275,0.23861,0.17723
1782661582.140,2.70275,0.23861,0.17723
1782661582.174,2.70275,0.23861,0.17723
1782661582.207,2.70275,0.23861,0.17723
1782661582.240,2.70275,0.23861,0.17723
1782661582.274,2.70275,0.23861,0.17723
1782661582.307,2.70275,0.23861,0.17723
1782661582.340,2.70275,0.23861,0.17723
1782661582.374,2.70275,0.23861,0.17723
1782661582.407,2.70275,0.23861,0.17723
1782661582.440,2.70275,0.23861,0.17723
1782661582.474,2.70275,0.23861,0.17723
1782661582.541,2.70275,0.23861,0.17723
1782661582.574,2.70275,0.23861,0.17723
1782661582.607,2.70275,0.23861,0.17723
1782661582.674,2.70275,0.23861,0.17723
1782661582.707,2.70275,0.23861,0.17723
1782661582.741,2.70275,0.23861,0.17723
1782661582.774,2.70275,0.23861,0.17723
1782661582.874,2.70275,0.23861,0.17723
1782661582.907,2.70275,0.23861,0.17723
1782661582.941,2.70275,0.23861,0.17723
1782661582.974,2.70275,0.23861,0.17723
1782661583.007,2.70275,0.23861,0.17723
1782661583.041,2.70275,0.23861,0.17723
1782661583.074,2.70275,0.23861,0.17723
1782661583.107,2.70275,0.23861,0.17723
1782661583.141,2.70275,0.23861,0.17723
1782661583.174,2.70275,0.23861,0.17723
1782661583.207,2.70275,0.23861,0.17723
1782661583.241,2.70275,0.23861,0.17723
1782661583.274,2.70275,0.23861,0.17723
1782661583.308,2.70275,0.23861,0.17723
1782661583.341,2.70275,0.23861,0.17723
1782661583.375,2.70275,0.23861,0.17723
1782661583.408,2.70275,0.23861,0.17723
1782661583.441,2.70275,0.23861,0.17723
1782661583.475,2.70275,0.23861,0.17723
1782661583.508,2.70275,0.23861,0.17723
